county,sub_name,item,season,yield
LAMU,VOI,Watermelons,Short Rains,0.57373284
GARISSA,BALAMBALA,Watermelons,Short Rains,0.491159695
GARISSA,DADAAB,Watermelons,Short Rains,0.562246642
GARISSA,FAFI,Watermelons,Short Rains,0.57836314
GARISSA,GARISSA,Watermelons,Short Rains,0.581759971
GARISSA,HULUGHO,Watermelons,Short Rains,0.264943285
GARISSA,IJARA,Watermelons,Short Rains,0.4714392
GARISSA,LAGDERA,Watermelons,Short Rains,0.774194
WAJIR,BUNA,Watermelons,Short Rains,0.62454457
WAJIR,ELDAS,Watermelons,Short Rains,0.33683119
WAJIR,HABASWEIN,Watermelons,Short Rains,0.48981298
WAJIR,TARBAJ,Watermelons,Short Rains,0.13481343
WAJIR,WAJIR EAST,Watermelons,Short Rains,0.7391867
WAJIR,WAJIR NORTH,Watermelons,Short Rains,0.94568493
WAJIR,WAJIR SOUTH,Watermelons,Short Rains,0.449165934
WAJIR,WAJIR WEST,Watermelons,Short Rains,2.284318
MANDERA,MANDERA WEST,Watermelons,Short Rains,0.21871544
MANDERA,BANISA,Watermelons,Short Rains,0.188597519
MANDERA,KOTULO,Watermelons,Short Rains,0.18393722
MANDERA,LAFEY,Watermelons,Short Rains,0.16686615
MANDERA,MANDERA CENTRAL,Watermelons,Short Rains,0.349845738
MANDERA,MANDERA EAST,Watermelons,Short Rains,0.9966379
MANDERA,MANDERA NORTH,Watermelons,Short Rains,0.74993629
MANDERA,MARSABIT,Watermelons,Short Rains,0.89844237
MANDERA,LOIYANGALANI,Watermelons,Short Rains,3.79125791
MANDERA,MARSABIT CENTRAL,Watermelons,Short Rains,0.95169851
MANDERA,MARSABIT NORTH,Watermelons,Short Rains,0.679227643
MANDERA,MARSABIT SOUTH,Watermelons,Short Rains,1.68755671
MANDERA,MOYALE,Watermelons,Short Rains,1.47843264
MANDERA,NORTH HORR,Watermelons,Short Rains,0.1746221
SOLOLO,ISIOLO,Watermelons,Short Rains,0.41895828
SOLOLO,GARBATULLA,Watermelons,Short Rains,0.365353269
SOLOLO,ISIOLO,Watermelons,Short Rains,0.48862267
SOLOLO,MERTI,Watermelons,Short Rains,0.37852538
MERU,BUURI EAST,Watermelons,Short Rains,0.534714654
MERU,BUURI WEST,Watermelons,Short Rains,0.556614951
MERU,IGEMBE CENTRAL,Watermelons,Short Rains,0.46971825
MERU,IGEMBE NORTH,Watermelons,Short Rains,1.64218367
MERU,IGEMBE SOUTH,Watermelons,Short Rains,0.5467998
MERU,IMENTI NORTH,Watermelons,Short Rains,0.543191984
MERU,IMENTI SOUTH,Watermelons,Short Rains,0.54216273
MERU,MERU CENTRAL,Watermelons,Short Rains,0.512678623
MERU,TIGANIA CENTRAL,Watermelons,Short Rains,0.466182622
MERU,TIGANIA EAST,Watermelons,Short Rains,0.567442879
MERU,TIGANIA WEST,Watermelons,Short Rains,0.5442791
MERU,MT  KENYA FOREST,Watermelons,Short Rains,1.242946752
THARAKA..NITHI,IGAMBANGOMBE,Watermelons,Short Rains,0.34622
THARAKA..NITHI,MAARA,Watermelons,Short Rains,0.83744645
THARAKA..NITHI,MERU SOUTH,Watermelons,Short Rains,1.5912827
THARAKA..NITHI,THARAKA NORTH,Watermelons,Short Rains,0.41687119
THARAKA..NITHI,THARAKA SOUTH,Watermelons,Short Rains,0.24112542
THARAKA..NITHI,MT  KENYA FOREST,Watermelons,Short Rains,0.833333333
EMBU,EMBU EAST,Watermelons,Short Rains,1.3671553
EMBU,EMBU NORTH,Watermelons,Short Rains,1.8145116
EMBU,EMBU WEST,Watermelons,Short Rains,0.8737381
EMBU,MBEERESOUTH,Watermelons,Short Rains,0.32344419
EMBU,MBEERE NORTH,Watermelons,Short Rains,0.358293625
KITUI,IKUTHA,Watermelons,Short Rains,0.789111487
KITUI,KATULANI,Watermelons,Short Rains,1.14579874
KITUI,KISASI,Watermelons,Short Rains,1.422433152
KITUI,KITUI CENTRAL,Watermelons,Short Rains,1.596555429
KITUI,KITUI WEST,Watermelons,Short Rains,1.398523568
KITUI,KYUSO,Watermelons,Short Rains,0.599244236
KITUI,LOWER YATTA,Watermelons,Short Rains,0.97952139
KITUI,MATINYANI,Watermelons,Long Rains,1.538244331
KITUI,MIGWANI,Watermelons,Long Rains,1.32289515
KITUI,MUMONI,Watermelons,Long Rains,0.955246179
KITUI,MUTITU,Watermelons,Long Rains,0.939589799
KITUI,MUTITU NORTH,Watermelons,Long Rains,1.77524994
KITUI,MUTOMO,Watermelons,Short Rains,0.883537171
KITUI,MWINGI CENTRAL,Watermelons,Short Rains,0.8557628
KITUI,MWINGI EAST,Watermelons,Long Rains,1.1963352
KITUI,NZAMBANI,Watermelons,Short Rains,1.285924819
KITUI,THAGICU,Watermelons,Short Rains,0.325223196
KITUI,TSEIKURU,Watermelons,Long Rains,0.762731463
MACHAKOS,ATHI RIVER,Watermelons,Short Rains,0.883574594
MACHAKOS,KALAMA,Watermelons,Short Rains,1.1399456
MACHAKOS,KANGUNDO,Watermelons,Short Rains,1.732976667
MACHAKOS,KATHIANI,Watermelons,Short Rains,0.89648253
MACHAKOS,MACHAKOS,Watermelons,Short Rains,1.3885966
MACHAKOS,MASINGA,Watermelons,Short Rains,0.867729923
MACHAKOS,MATUNGULU,Watermelons,Short Rains,0.76588446
MACHAKOS,MWALA,Watermelons,Long Rains,1.657641
MACHAKOS,YATTA,Watermelons,Long Rains,0.62549457
MAKUENI,KATHONZWENI,Watermelons,Long Rains,0.83337275
MAKUENI,KIBWEZI,Watermelons,Short Rains,0.61991738
MAKUENI,KILUNGU,Watermelons,Short Rains,0.79843779
MAKUENI,MAKINDU,Watermelons,Short Rains,0.558574865
MAKUENI,MAKUENI,Watermelons,Short Rains,0.981319965
MAKUENI,MBOONI EAST,Watermelons,Long Rains,1.4325332
MAKUENI,MBOONI WEST,Watermelons,Long Rains,0.91283977
MAKUENI,MUKAA,Watermelons,Short Rains,1.29157
MAKUENI,NZAUI,Watermelons,Long Rains,0.893289248
NYANDARUA,KINANGOP,Watermelons,Short Rains,8.876795126
NYANDARUA,NYANDARUA SOUTH,Watermelons,Long Rains,22.9894879
NYANDARUA,MIRANGINE,Watermelons,Long Rains,11.62959877
NYANDARUA,KIPIPIRI,Watermelons,Long Rains,3.24934215
NYANDARUA,NYANDARUA CENTRAL,Watermelons,Long Rains,15.81923439
NYANDARUA,NYANDARUA WEST,Watermelons,Long Rains,1.6338441
NYANDARUA,NYANDARUA NORTH,Watermelons,Long Rains,2.681148572
NYERI,TETU,Watermelons,Short Rains,5.928999911
NYERI,KIENI EAST,Watermelons,Long Rains,0.5238124
NYERI,KIENI WEST,Watermelons,Long Rains,0.92761387
NYERI,MATHIRA EAST,Watermelons,Long Rains,1.1514814
NYERI,MATHIRA WEST,Watermelons,Short Rains,1.48248116
NYERI,NYERI SOUTH,Watermelons,Long Rains,4.7696729
NYERI,MUKURWEINI,Watermelons,Short Rains,2.5493112
NYERI,NYERI CENTRAL,Watermelons,Long Rains,2.5435912
NYERI,MT  KENYA FOREST,Watermelons,Long Rains,1.91966173
NYERI,ABERDARE FOREST,Watermelons,Short Rains,0.5
KIRINYAGA,KIRINYAGA CENTRAL,Watermelons,Long Rains,0.86757116
KIRINYAGA,KIRINYAGA EAST,Watermelons,Short Rains,0.891488618
KIRINYAGA,KIRINYAGA WEST,Watermelons,Short Rains,0.729191
KIRINYAGA,MWEA EAST,Watermelons,Short Rains,0.25372771
KIRINYAGA,MWEA WEST,Watermelons,Short Rains,0.19656794
KIRINYAGA,MURANGA,Watermelons,Short Rains,2.822951622
KIRINYAGA,MURANGA EAST,Watermelons,Short Rains,1.5513417
KIRINYAGA,KANGEMA,Watermelons,Short Rains,8.8933194
KIRINYAGA,MATHIOYA,Watermelons,Short Rains,4.77534557
KIRINYAGA,KAHURO,Watermelons,Short Rains,4.953249377
KIRINYAGA,MURANGA SOUTH,Watermelons,Short Rains,1.27614464
KIRINYAGA,GATANGA,Watermelons,Short Rains,2.61374163
KIRINYAGA,KIGUMO,Watermelons,Long Rains,4.67185746
KIRINYAGA,KANDARA,Watermelons,Long Rains,2.59427568
KIAMBU,GATUNDU NORTH,Watermelons,Long Rains,3.64165896
KIAMBU,GATUNDU SOUTH,Watermelons,Long Rains,5.467147552
KIAMBU,GITHUNGURI,Watermelons,Short Rains,3.458213583
KIAMBU,JUJA,Watermelons,Short Rains,0.994268466
KIAMBU,KABETE,Watermelons,Short Rains,1.43154389
KIAMBU,KIAMBAA,Watermelons,Short Rains,2.599679552
KIAMBU,KIAMBU,Watermelons,Short Rains,2.39816236
KIAMBU,KIKUYU,Watermelons,Short Rains,3.46323478
KIAMBU,LARI,Watermelons,Short Rains,6.19564283
KIAMBU,LIMURU,Watermelons,Short Rains,4.432832664
KIAMBU,RUIRU,Watermelons,Short Rains,1.35881853
KIAMBU,THIKA EAST,Watermelons,Long Rains,0.84185836
KIAMBU,THIKA WEST,Watermelons,Long Rains,1.22747496
TURKANA,KIBISH,Watermelons,Short Rains,0.34763886
TURKANA,LOIMA,Watermelons,Long Rains,0.9535525
TURKANA,TURKANA CENTRAL,Watermelons,Short Rains,0.119652
TURKANA,TURKANA EAST,Watermelons,Long Rains,0.11861121
TURKANA,TURKANA NORTH,Watermelons,Long Rains,0.5959475
TURKANA,TURKANA SOUTH,Watermelons,Long Rains,0.3317457
TURKANA,TURKANA WEST,Watermelons,Long Rains,0.2951447
WEST.POKOT,KIPKOMO,Watermelons,Long Rains,0.614433122
WEST.POKOT,POKOT CENTRAL,Watermelons,Short Rains,0.366664351
WEST.POKOT,POKOT NORTH,Watermelons,Long Rains,1.32916982
WEST.POKOT,POKOT SOUTH,Watermelons,Short Rains,2.15217788
WEST.POKOT,WEST POKOT,Watermelons,Long Rains,2.33272235
SAMBURU,SAMBURU CENTRAL,Watermelons,Long Rains,4.21826352
SAMBURU,SAMBURU EAST,Watermelons,Short Rains,0.836223696
SAMBURU,SAMBURU NORTH,Watermelons,Short Rains,0.716572594
TRANS.NZOIA,TRANS NZOIA WEST,Watermelons,Short Rains,2.614847988
TRANS.NZOIA,TRANS NZOIA EAST,Watermelons,Short Rains,3.8415456
TRANS.NZOIA,KWANZA,Watermelons,Short Rains,3.22348846
TRANS.NZOIA,ENDEBESS,Watermelons,Long Rains,1.26113153
TRANS.NZOIA,KIMININI,Watermelons,Long Rains,4.43711416
UASIN.GISHU,AINABKOI,Watermelons,Long Rains,3.685699
UASIN.GISHU,KAPSERET,Watermelons,Short Rains,3.572977829
UASIN.GISHU,KESSES,Watermelons,Short Rains,5.425357842
UASIN.GISHU,MOIBEN,Watermelons,Long Rains,2.526525
UASIN.GISHU,SOY,Watermelons,Long Rains,2.851162149
UASIN.GISHU,TURBO,Watermelons,Long Rains,3.162983349
ELGEYO.MARAKWET,KEIYO NORTH,Watermelons,Long Rains,1.678462694
ELGEYO.MARAKWET,KEIYO SOUTH,Watermelons,Long Rains,2.616187735
ELGEYO.MARAKWET,MARAKWET EAST,Watermelons,Long Rains,0.469235751
ELGEYO.MARAKWET,MARAKWET WEST,Watermelons,Long Rains,1.377677647
NANDI,CHESUMEI,Watermelons,Short Rains,7.3293777
NANDI,NANDI CENTRAL,Watermelons,Short Rains,6.7886561
NANDI,NANDI EAST,Watermelons,Short Rains,3.467427268
NANDI,NANDI NORTH,Watermelons,Short Rains,3.889242
NANDI,NANDI SOUTH,Watermelons,Short Rains,1.55415667
NANDI,TINDERET,Watermelons,Short Rains,5.527636379
BARINGO,BARINGO CENTRAL,Watermelons,Long Rains,4.738391227
BARINGO,BARINGO NORTH,Watermelons,Long Rains,3.77757437
BARINGO,EAST POKOT,Watermelons,Long Rains,0.429437696
BARINGO,KOIBATEK,Watermelons,Long Rains,9.659852
BARINGO,MARIGAT,Watermelons,Long Rains,0.283757211
BARINGO,MOGOTIO,Watermelons,Long Rains,1.425616649
BARINGO,TIATY EAST,Watermelons,Long Rains,1.13453832
LAIKIPIA,LAIKIPIA CENTRAL,Watermelons,Long Rains,0.77593548
LAIKIPIA,LAIKIPIA EAST,Watermelons,Long Rains,0.923379276
LAIKIPIA,LAIKIPIA NORTH,Watermelons,Long Rains,0.623823878
LAIKIPIA,LAIKIPIA WEST,Watermelons,Short Rains,0.47327293
LAIKIPIA,NYAHURURU,Watermelons,Short Rains,1.561714
NAKURU,GILGIL,Watermelons,Short Rains,4.11948251
NAKURU,KURESOI NORTH,Watermelons,Short Rains,19.239837
NAKURU,KURESOI SOUTH,Watermelons,Long Rains,25.86515896
NAKURU,MOLO,Watermelons,Long Rains,11.61318772
NAKURU,NAIVASHA,Watermelons,Long Rains,4.131266125
NAKURU,NAKURU EAST,Watermelons,Long Rains,2.45772495
NAKURU,NAKURU NORTH,Watermelons,Long Rains,6.613945146
NAKURU,NAKURU WEST,Watermelons,Short Rains,3.218527959
NAKURU,NJORO,Watermelons,Short Rains,9.256155726
NAKURU,RONGAI,Watermelons,Short Rains,2.876736535
NAKURU,SUBUKIA,Watermelons,Short Rains,1.25598289
NAROK,NAROK EAST,Watermelons,Short Rains,2.167892917
NAROK,NAROK NORTH,Watermelons,Short Rains,4.53185358
NAROK,NAROK SOUTH,Watermelons,Short Rains,1.263766285
NAROK,NAROK WEST,Watermelons,Short Rains,4.354978
NAROK,TRANS MARA EAST,Watermelons,Short Rains,15.62987438
NAROK,TRANS MARA WEST,Watermelons,Short Rains,1.49768375
KAJIADO,ISINYA,Watermelons,Short Rains,0.71474396
KAJIADO,KAJIADO CENTRAL,Watermelons,Long Rains,0.52964768
KAJIADO,KAJIADO NORTH,Watermelons,Short Rains,1.54946523
KAJIADO,KAJIADO WEST,Watermelons,Short Rains,0.67771518
KAJIADO,LOITOKITOK,Watermelons,Short Rains,0.26717625
KAJIADO,MASHUURU,Watermelons,Short Rains,0.359514788
KERICHO,BELGUT,Watermelons,Short Rains,14.9113561
KERICHO,BURETI,Watermelons,Short Rains,18.5215626
KERICHO,KERICHO EAST,Watermelons,Long Rains,1.88577562
KERICHO,KIPKELION,Watermelons,Long Rains,6.244341388
KERICHO,LONDIANI,Watermelons,Long Rains,1.43524172
KERICHO,SOIN SIGOWET,Watermelons,Long Rains,11.8624981
BOMET,BOMET EAST,Watermelons,Long Rains,0.12387815
BOMET,CHEPALUNGU,Watermelons,Long Rains,0.1646821
BOMET,KONOIN,Watermelons,Long Rains,0.17111755
BOMET,SOTIK,Watermelons,Long Rains,0.23877386
BOMET,BOMET CENTRAL,Watermelons,Long Rains,0.1692315
KAKAMEGA,BUTERE,Watermelons,Long Rains,0.193995581
KAKAMEGA,KAKAMEGA CENTRAL,Watermelons,Long Rains,0.128787
KAKAMEGA,KAKAMEGA EAST,Watermelons,Long Rains,0.79495827
KAKAMEGA,KAKAMEGA NORTH,Watermelons,Long Rains,0.14688824
KAKAMEGA,KAKAMEGA SOUTH,Watermelons,Long Rains,0.134139834
KAKAMEGA,KHWISERO,Watermelons,Long Rains,0.17716363
KAKAMEGA,LIKUYANI,Watermelons,Long Rains,0.9771799
KAKAMEGA,LUGARI,Watermelons,Long Rains,0.119356531
KAKAMEGA,MATETE,Watermelons,Long Rains,0.22211495
KAKAMEGA,MATUNGU,Watermelons,Long Rains,0.191858572
KAKAMEGA,MUMIAS EAST,Watermelons,Long Rains,0.145353847
KAKAMEGA,MUMIAS WEST,Watermelons,Long Rains,0.16136526
KAKAMEGA,NAVAKHOLO,Watermelons,Long Rains,0.334639215
BUNGOMA,BUMULA,Watermelons,Long Rains,0.4515788
BUNGOMA,BUNGOMA CENTRAL,Watermelons,Long Rains,0.162212246
BUNGOMA,BUNGOMA EAST,Watermelons,Long Rains,0.145113513
BUNGOMA,BUNGOMA NORTH,Watermelons,Long Rains,0.11651352
BUNGOMA,BUNGOMASOUTH,Watermelons,Long Rains,0.21361285
BUNGOMA,CHEPTAIS,Watermelons,Long Rains,0.3616624
BUNGOMA,KIMILILI,Watermelons,Long Rains,0.123266329
BUNGOMA,MT  ELGON,Watermelons,Long Rains,0.543437
BUNGOMA,BUNGOMA WEST,Watermelons,Long Rains,0.362383443
BUNGOMA,TONGAREN,Watermelons,Long Rains,0.17995886
BUNGOMA,WEBUYE WEST,Watermelons,Long Rains,0.16266955
BUSIA,BUNYALA,Watermelons,Long Rains,0.51115692
BUSIA,BUSIA,Watermelons,Long Rains,0.1395895
BUSIA,BUTULA,Watermelons,Short Rains,0.18222253
BUSIA,NAMBALE,Watermelons,Long Rains,0.38244135
BUSIA,SAMIA,Watermelons,Long Rains,0.189453989
BUSIA,TESO NORTH,Watermelons,Long Rains,0.364918278
BUSIA,TESO SOUTH,Watermelons,Long Rains,0.5113891
SIAYA,SIAYA,Watermelons,Long Rains,3.4977149
SIAYA,GEM,Watermelons,Long Rains,1.149332
SIAYA,UGENYA,Watermelons,Long Rains,6.25465371
SIAYA,UGUNJA,Watermelons,Long Rains,8.1367993
SIAYA,BONDO,Watermelons,Long Rains,1.83167726
SIAYA,RARIEDA,Watermelons,Long Rains,1.49596635
KISUMU,KISUMU EAST,Watermelons,Long Rains,1.575364137
KISUMU,KISUMU CENTRAL,Watermelons,Short Rains,0.9592478
KISUMU,KISUMU WEST,Watermelons,Short Rains,3.995629982
KISUMU,SEME,Watermelons,Short Rains,4.118156635
KISUMU,MUHORONI,Watermelons,Short Rains,1.21227329
KISUMU,NYANDO,Watermelons,Short Rains,0.521787696
KISUMU,NYAKACH,Watermelons,Short Rains,2.487455243
HOMA.BAY,HOMA BAY,Watermelons,Short Rains,2.7557768
HOMA.BAY,NDHIWA,Watermelons,Short Rains,8.742123562
HOMA.BAY,RACHUONYO NORTH,Watermelons,Short Rains,1.548985165
HOMA.BAY,RACHUONYO EAST,Watermelons,Long Rains,11.854918
HOMA.BAY,RACHUONYO SOUTH,Watermelons,Long Rains,7.349528226
HOMA.BAY,RANGWE,Watermelons,Long Rains,3.48164188
HOMA.BAY,SUBA NORTH,Watermelons,Long Rains,1.23973165
HOMA.BAY,SUBA SOUTH,Watermelons,Long Rains,2.29246711
MIGORI,AWENDO,Watermelons,Long Rains,1.3621846
MIGORI,KURIA EAST,Watermelons,Long Rains,1.97272467
MIGORI,KURIA WEST,Watermelons,Long Rains,11.22684647
MIGORI,NYATIKE,Watermelons,Long Rains,0.9686463
MIGORI,RONGO,Watermelons,Long Rains,11.78714243
MIGORI,SUNA EAST,Watermelons,Long Rains,1.769233
MIGORI,SUNA WEST,Watermelons,Long Rains,5.725329337
MIGORI,URIRI,Watermelons,Long Rains,8.623394791
KISII,ETAGO,Watermelons,Long Rains,16.5638428
KISII,GUCHA,Watermelons,Long Rains,21.7135859
KISII,GUCHASOUTH,Watermelons,Long Rains,16.27266472
KISII,KENYENYA,Watermelons,Long Rains,21.3195514
KISII,KISII CENTRAL,Watermelons,Long Rains,15.9588884
KISII,KISII SOUTH,Watermelons,Long Rains,1.559611
KISII,KITUTU CENTRAL,Watermelons,Long Rains,12.6239931
KISII,MARANI,Watermelons,Long Rains,23.75954717
KISII,MASABA SOUTH,Watermelons,Long Rains,16.2239477
KISII,NYAMACHE,Watermelons,Long Rains,9.15993461
KISII,SAMETA,Watermelons,Long Rains,2.61767329
NYAMIRA,BORABU,Watermelons,Long Rains,3.318951498
NYAMIRA,MANGA,Watermelons,Long Rains,3.74554814
NYAMIRA,MASABANORTH,Watermelons,Long Rains,2.591246191
NYAMIRA,NYAMIRA NORTH,Watermelons,Long Rains,3.228916
NYAMIRA,NYAMIRA SOUTH,Watermelons,Long Rains,3.3741939
KWALE,KINANGO,Kales,Long Rains,3.613938523
KWALE,LUNGALUNGA,Kales,Long Rains,1.59138375
KWALE,MATUGA,Kales,Long Rains,2.23643858
KWALE,MSAMBWENI,Kales,Long Rains,0.819691518
KWALE,SAMBURU,Kales,Long Rains,0.848597264
KILIFI,CHONYI,Kales,Long Rains,0.98884955
KILIFI,GANZE,Kales,Long Rains,0.74919137
KILIFI,KALOLENI,Kales,Long Rains,1.944376233
KILIFI,KAUMA,Kales,Long Rains,0.865464537
KILIFI,KILIFI NORTH,Kales,Long Rains,0.57928629
KILIFI,KILIFI SOUTH,Kales,Long Rains,0.41457271
KILIFI,MAGARINI,Kales,Short Rains,0.445528932
KILIFI,MALINDI,Kales,Short Rains,0.194672
KILIFI,RABAI,Kales,Short Rains,1.95733966
TANA.RIVER,TANA DELTA,Kales,Short Rains,0.24992813
TANA.RIVER,TANA NORTH,Kales,Short Rains,0.112549
TANA.RIVER,TANA RIVER,Kales,Short Rains,0.21794985
LAMU,LAMU EAST,Kales,Short Rains,0.814411389
LAMU,LAMU WEST,Kales,Short Rains,0.395998593
LAMU,TAITA TAVETA,Kales,Short Rains,0.52459377
LAMU,MWATATE,Kales,Short Rains,1.77726115
LAMU,TAITA,Kales,Short Rains,1.377472545
LAMU,TAVETA,Kales,Short Rains,0.256913272
LAMU,VOI,Kales,Short Rains,0.89697535
GARISSA,BALAMBALA,Kales,Short Rains,0.218293198
GARISSA,DADAAB,Kales,Short Rains,0.17954945
GARISSA,FAFI,Kales,Short Rains,0.251848615
GARISSA,GARISSA,Kales,Short Rains,0.2792942
GARISSA,HULUGHO,Kales,Short Rains,0.15588752
GARISSA,IJARA,Kales,Short Rains,0.3783892
GARISSA,LAGDERA,Kales,Short Rains,0.2568365
MANDERA,MANDERA WEST,Kales,Short Rains,0.3934176
MANDERA,BANISA,Kales,Short Rains,0.9564191
MANDERA,KOTULO,Kales,Short Rains,0.139792274
MANDERA,LAFEY,Kales,Short Rains,0.883493
MANDERA,MANDERA CENTRAL,Kales,Short Rains,0.346415878
MANDERA,MANDERA EAST,Kales,Short Rains,0.62986386
MANDERA,MANDERA NORTH,Kales,Short Rains,0.3664847
MERU,BUURI EAST,Kales,Short Rains,0.15263687
MERU,BUURI WEST,Kales,Short Rains,0.168387716
MERU,IGEMBE CENTRAL,Kales,Short Rains,0.331233613
MERU,IGEMBE NORTH,Kales,Short Rains,1.13462111
MERU,IGEMBE SOUTH,Kales,Short Rains,0.34945223
MERU,IMENTI NORTH,Kales,Short Rains,0.257761112
MERU,IMENTI SOUTH,Kales,Short Rains,0.2893452
MERU,MERU CENTRAL,Kales,Short Rains,0.236836128
MERU,TIGANIA CENTRAL,Kales,Short Rains,0.35539237
MERU,TIGANIA EAST,Kales,Short Rains,0.32794374
MERU,TIGANIA WEST,Kales,Short Rains,0.2846188
MERU,MT  KENYA FOREST,Kales,Short Rains,0.469557662
THARAKA..NITHI,IGAMBANGOMBE,Kales,Short Rains,0.1811868
THARAKA..NITHI,MAARA,Kales,Long Rains,0.531665429
THARAKA..NITHI,MERU SOUTH,Kales,Long Rains,1.3178389
THARAKA..NITHI,THARAKA NORTH,Kales,Long Rains,0.22956371
THARAKA..NITHI,THARAKA SOUTH,Kales,Long Rains,0.71197318
EMBU,EMBU EAST,Kales,Short Rains,1.145493
EMBU,EMBU NORTH,Kales,Short Rains,0.88152988
EMBU,EMBU WEST,Kales,Short Rains,0.614529265
EMBU,MBEERESOUTH,Kales,Short Rains,0.141563392
EMBU,MBEERE NORTH,Kales,Long Rains,0.224242389
KITUI,IKUTHA,Kales,Long Rains,0.84213479
KITUI,KATULANI,Kales,Long Rains,0.155922627
KITUI,KISASI,Kales,Long Rains,0.189237226
KITUI,KITUI CENTRAL,Kales,Long Rains,0.774595354
KITUI,KITUI WEST,Kales,Long Rains,0.414816312
KITUI,KYUSO,Kales,Long Rains,0.11975487
KITUI,LOWER YATTA,Kales,Long Rains,0.164693
KITUI,MATINYANI,Kales,Long Rains,0.247183885
KITUI,MIGWANI,Kales,Long Rains,0.43883838
KITUI,MUMONI,Kales,Long Rains,0.15215521
KITUI,MUTITU,Kales,Long Rains,0.155819
KITUI,MUTITU NORTH,Kales,Long Rains,0.158957462
KITUI,MUTOMO,Kales,Long Rains,0.1156855
KITUI,MWINGI CENTRAL,Kales,Long Rains,0.147993959
KITUI,MWINGI EAST,Kales,Long Rains,0.83723572
KITUI,NZAMBANI,Kales,Long Rains,0.283787
KITUI,THAGICU,Kales,Long Rains,0.19648914
KITUI,TSEIKURU,Kales,Long Rains,0.146933117
MACHAKOS,ATHI RIVER,Kales,Long Rains,0.188979835
MACHAKOS,KALAMA,Kales,Long Rains,0.181157478
MACHAKOS,KANGUNDO,Kales,Long Rains,0.373199666
MACHAKOS,KATHIANI,Kales,Long Rains,0.3119551
MACHAKOS,MACHAKOS,Kales,Long Rains,0.32638657
MACHAKOS,MASINGA,Kales,Long Rains,0.16397828
MACHAKOS,MATUNGULU,Kales,Long Rains,0.1783496
MACHAKOS,MWALA,Kales,Long Rains,0.1845574
MACHAKOS,YATTA,Kales,Long Rains,0.127415561
MAKUENI,KATHONZWENI,Kales,Long Rains,0.982969
MAKUENI,KIBWEZI,Kales,Long Rains,0.8234146
MAKUENI,KILUNGU,Kales,Long Rains,0.642152665
MAKUENI,MAKINDU,Kales,Long Rains,0.5927378
MAKUENI,MAKUENI,Kales,Long Rains,0.342227335
MAKUENI,MBOONI EAST,Kales,Long Rains,0.29223526
MAKUENI,MBOONI WEST,Kales,Long Rains,0.392187948
MAKUENI,MUKAA,Kales,Long Rains,0.42225889
MAKUENI,NZAUI,Kales,Long Rains,0.295566193
NYANDARUA,KINANGOP,Kales,Long Rains,0.55445316
NYANDARUA,NYANDARUA SOUTH,Kales,Long Rains,0.1566787
NYANDARUA,MIRANGINE,Kales,Long Rains,0.931914
NYANDARUA,KIPIPIRI,Kales,Long Rains,0.121514957
NYANDARUA,NYANDARUA CENTRAL,Kales,Short Rains,0.61587887
NYANDARUA,NYANDARUA WEST,Kales,Short Rains,0.935171452
NYANDARUA,NYANDARUA NORTH,Kales,Short Rains,0.4525278
NYERI,TETU,Kales,Short Rains,1.825686329
NYERI,KIENI EAST,Kales,Short Rains,0.1411268
NYERI,KIENI WEST,Kales,Short Rains,0.2594286
NYERI,MATHIRA EAST,Kales,Short Rains,0.483768947
NYERI,MATHIRA WEST,Kales,Short Rains,0.481197246
NYERI,NYERI SOUTH,Kales,Short Rains,1.19324799
NYERI,MUKURWEINI,Kales,Short Rains,1.191792
NYERI,NYERI CENTRAL,Kales,Short Rains,0.67237831
KIRINYAGA,KIRINYAGA CENTRAL,Kales,Short Rains,0.31687778
KIRINYAGA,KIRINYAGA EAST,Kales,Short Rains,0.496797747
KIRINYAGA,KIRINYAGA WEST,Kales,Short Rains,0.42241775
KIRINYAGA,MWEA EAST,Kales,Short Rains,0.11263819
KIRINYAGA,MWEA WEST,Kales,Short Rains,0.6329179
KIRINYAGA,MURANGA,Kales,Short Rains,0.7114237
KIRINYAGA,MURANGA EAST,Kales,Short Rains,0.699649467
KIRINYAGA,KANGEMA,Kales,Short Rains,1.93424129
KIRINYAGA,MATHIOYA,Kales,Short Rains,0.74225647
KIRINYAGA,KAHURO,Kales,Short Rains,0.924865591
KIRINYAGA,MURANGA SOUTH,Kales,Short Rains,0.39852725
KIRINYAGA,GATANGA,Kales,Short Rains,0.596733397
KIRINYAGA,KIGUMO,Kales,Short Rains,0.56547249
KIRINYAGA,KANDARA,Kales,Short Rains,0.95253526
KIAMBU,GATUNDU NORTH,Kales,Short Rains,1.1994887
KIAMBU,GATUNDU SOUTH,Kales,Short Rains,2.365114793
KIAMBU,GITHUNGURI,Kales,Short Rains,0.84721844
KIAMBU,JUJA,Kales,Short Rains,0.26873594
KIAMBU,KABETE,Kales,Short Rains,0.14511111
KIAMBU,KIAMBAA,Kales,Short Rains,0.51255319
KIAMBU,KIAMBU,Kales,Short Rains,0.78618414
KIAMBU,KIKUYU,Kales,Short Rains,0.44461165
KIAMBU,LARI,Kales,Short Rains,0.234341937
KIAMBU,LIMURU,Kales,Short Rains,0.29468799
KIAMBU,RUIRU,Kales,Short Rains,0.35317138
